scenario,subset,ground_truth_length_mm,ground_truth_width_mm,ground_truth_height_mm,measured_length_mm,measured_width_mm,measured_height_mm,abs_error_length_mm,abs_error_width_mm,abs_error_height_mm,relative_error_length_percent,relative_error_width_percent,relative_error_height_percent,passed,expected_reject,false_ok,status,evidence_type
mc_0000_box,yaw_only,337.923458716539,287.60373568357153,167.0145604965911,338.84342201033525,288.0364618969619,167.70417630415517,0.9199632937962292,0.4327262133903673,0.6896158075640813,0.2722401390215184,0.15045917688164628,0.4129075965075254,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0091_box,noisy_incomplete,240.34095246455038,177.9355702792802,176.90644738056997,242.7582081575829,180.379131997078,179.70436720123496,2.41725569303253,2.4435617177977917,2.797919820664987,1.0057610524735972,1.3732845624753274,1.5815815998192322,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0092_box,yaw_only,238.2915681951488,122.14400895733158,121.96501435704285,239.01175153979997,122.77091518947176,122.6450854395243,0.7201833446511614,0.6269062321401861,0.6800710824814473,0.3022277918207192,0.5132517243307304,0.5575952137312045,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0093_cylinder,tilted_irregular,278.0401493045404,278.0401493045404,17.687389406503854,278.49589256169395,277.68120049610957,19.831754927328003,0.4557432571535287,0.35894880843085275,2.1443655208241488,0.16391275083597662,0.12909963159230367,12.123697124210096,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0094_box,small_object,33.14742646555875,28.344971410885673,11.358248188719296,33.95861020718257,29.281732751473186,12.021054778123698,0.8111837416238217,0.9367613405875126,0.6628065894044024,2.447199762149462,3.3048590065882246,5.835464927264788,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0095_cylinder,noisy_incomplete,222.30643603076118,222.30643603076118,136.95204402414566,222.01642384229348,221.82736919050467,138.71031548672119,0.29001218846769916,0.4790668402565075,1.7582714625755216,0.13045604690795787,0.215498412376247,1.2838592334302985,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0096_box,yaw_only,298.20867854233967,224.17193940289332,187.22042705285577,298.72990892596283,224.2421241128597,187.4637129723678,0.5212303836231627,0.07018470996638371,0.24328591951203293,0.1747871276486537,0.031308427876088514,0.1299462475018011,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0097_cylinder,tilted_irregular,73.10881991639157,73.10881991639157,57.02588650089513,75.36094068247736,73.57582164649953,57.14215638012866,2.2521207660857954,0.46700173010796675,0.11626987923352772,3.0805048811639377,0.6387761841075229,0.20388964796137388,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0098_box,small_object,26.431547132315927,23.141168957982014,21.28634499865523,26.956423756035917,23.566728817783797,22.065292690785583,0.5248766237199902,0.42555985980178335,0.7789476921303518,1.9857960682076827,1.8389730465841323,3.6593773716415945,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0099_box,noisy_incomplete,376.99808780386184,215.1617071851601,176.10424171336922,378.29467711323855,216.13802804265953,177.7515132618461,1.2965893093767136,0.9763208574994167,1.6472715484768798,0.343924638167205,0.4537614384418467,0.9353957249695393,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0100_box,yaw_only,299.357234322169,64.40523729218309,50.78144329177949,299.8830975470012,65.18585745606913,51.58625851043945,0.5258632248322215,0.7806201638860415,0.8048152186599609,0.17566411114898467,1.2120445428135795,1.5848608595775073,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0101_box,tilted_irregular,263.8036200647686,214.6036855905018,110.21114631935532,274.39693936842934,225.58804364971041,112.82298660686547,10.593319303660735,10.984358059208603,2.611840287510148,4.015608012149295,5.118438683373088,2.3698513033717132,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0102_box,small_object,15.143969232713022,14.039881325614822,12.50005462291558,15.833597605064092,14.85168194311708,12.802974676544205,0.6896283723510699,0.811800617502259,0.3029200536286254,4.553815197018357,5.782104553983538,2.4233498393943074,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0103_l_prism,noisy_incomplete,334.37157488395377,240.40429407527577,95.86597891965256,0.0,0.0,0.0,334.37157488395377,240.40429407527577,95.86597891965256,100.00000000000001,100.0,100.00000000000001,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0104_box,yaw_only,295.4587391048888,181.81087787310315,95.64054301232815,295.86569606670037,182.07266118609806,95.94755868633595,0.40695696181154517,0.26178331299490765,0.3070156740078005,0.13773732435346045,0.1439866063336552,0.3210099653744395,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0105_l_prism,tilted_irregular,234.07212276818134,218.479413067761,146.64142579405365,246.56294451280485,220.9273903120342,147.22743658513446,12.490821744623503,2.447977244273204,0.5860107910808097,5.3363132682801675,1.1204612873589004,0.39962158572013323,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0106_box,small_object,30.5550902292059,25.098428739325744,23.155152720427765,30.97639292369635,25.11493527217784,23.874655448257915,0.4213026944904499,0.01650653285209458,0.7195027278301502,1.378829816341862,0.0657671961202541,3.107311519458889,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0107_box,noisy_incomplete,240.31284226833526,137.32805273433183,40.669605558775274,241.22145379439826,138.15856985946198,41.952896407967465,0.9086115260629981,0.8305171251301431,1.2832908491921913,0.3780952850819496,0.6047687334042529,3.1554052014042604,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0108_box,yaw_only,382.47788175400166,203.23340658830324,168.22320055197625,382.82064481976386,203.35331702103923,168.44727588912343,0.34276306576219895,0.11991043273599189,0.22407533714718397,0.0896164411364979,0.0590013397644308,0.13320120911500016,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0109_cylinder,tilted_irregular,145.6710820411271,145.6710820411271,33.0062239905941,145.76429397750726,145.67981979191958,34.59727885377661,0.09321193638015757,0.008737750792477073,1.5910548631825066,0.06398794810478663,0.005998274104952523,4.82046920494727,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0110_box,small_object,30.753921285457846,22.76931265623635,14.064874448771855,31.68766820359462,22.990742610225396,14.637788562469373,0.933746918136773,0.22142995398904475,0.572914113697518,3.036188164331097,0.9724929220838674,4.073368132678532,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0111_box,noisy_incomplete,301.107589763585,198.427546036666,72.27693530744017,302.2294459184035,199.3563229282824,73.45603295559873,1.121856154818488,0.9287768916163941,1.1790976481585602,0.3725765118372854,0.4680685268590542,1.6313608804013362,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0112_box,yaw_only,251.32482511944352,214.0252975476394,189.36067454757173,252.15665546553677,214.23510539130078,190.0643861596283,0.8318303460932555,0.20980784366136618,0.7037116120565656,0.3309781855803236,0.098029460099064,0.3716250027826011,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0113_composite,tilted_irregular,239.84837965912627,215.23174605238043,166.82691557348946,239.00965217143778,208.1640148534047,168.16297008404493,0.8387274876884874,7.067731198975736,1.3360545105554706,0.34969070413587583,3.2837772905748204,0.8008626821173356,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0114_box,small_object,34.8886343671497,18.992766839431113,11.29333171061829,35.42678404509668,19.67742368761097,11.90661857449098,0.5381496779469828,0.6846568481798556,0.6132868638726894,1.5424784824873845,3.604829427792644,5.4305220070358935,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0115_cylinder,noisy_incomplete,123.6239063766544,123.6239063766544,107.77187371862479,124.09147821875439,123.23352878900342,109.19948284533011,0.4675718420999857,0.3903775876509883,1.4276091267053204,0.3782212161096081,0.3157783952090909,1.3246583523569244,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0116_box,yaw_only,245.3740257730267,218.30370364065027,17.936475257834896,246.3883031917672,219.13239875959965,18.775616518952138,1.0142774187405053,0.8286951189493834,0.8391412611172413,0.41335973338870086,0.379606532151877,4.678406705078206,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0117_l_prism,tilted_irregular,335.1861432416012,102.11366810810078,77.64205527874378,338.55843429343884,102.62945699851035,79.17323682549502,3.3722910518376352,0.5157888904095671,1.5311815467512417,1.0060950071575296,0.5051124888232754,1.9721033159852948,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0118_box,small_object,33.17867044442908,29.698414900986673,27.869980079088684,33.475289939009514,29.950305223689057,28.213646408541308,0.29661949458043324,0.25189032270238343,0.3436663294526241,0.8940065729193125,0.8481608312840119,1.2331057592340466,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0119_l_prism,noisy_incomplete,198.53927401263093,169.02293131620306,75.01736835853502,199.7816949415088,170.0282116585301,77.00652822115144,1.2424209288778627,1.0052803423270404,1.9891598626164182,0.625780936823019,0.5947597373319671,2.6515990978375923,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0120_box,yaw_only,359.6940921990895,284.4636532424051,92.88827347698954,360.6499113566966,285.21451431009194,93.78188833162707,0.9558191576070953,0.7508610676868557,0.8936148546375335,0.26573112495771894,0.2639567688624919,0.9620319349125394,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0121_l_prism,tilted_irregular,253.43016825837728,175.49805357666338,50.412258991715255,257.50691463706517,176.39436113158345,51.659983176602246,4.076746378687886,0.896307554920071,1.2477241848869909,1.6086271049354943,0.5107222197929016,2.4750412099010317,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0122_box,small_object,32.10997176857995,25.031781312892022,19.543386855896074,32.72223388501621,25.661257523834706,20.334079352481382,0.6122621164362556,0.6294762109426841,0.7906924965853079,1.9067662869618667,2.5147080148806165,4.045831474429227,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0123_box,noisy_incomplete,268.5469389085754,266.01212676454753,137.04755849191932,0.0,0.0,0.0,268.5469389085754,266.01212676454753,137.04755849191932,100.0,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0124_box,yaw_only,337.5504699183051,272.6144224758488,163.637132833503,338.0851475012761,272.98523189973565,164.13680609587766,0.5346775829709713,0.3708094238868398,0.4996732623746709,0.15839930043657632,0.13601973825126226,0.30535444719816557,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0125_cylinder,tilted_irregular,114.79059709044205,114.79059709044205,70.69264627703876,115.6126739338282,115.08988098177038,70.73653184071637,0.8220768433861565,0.29928389132832933,0.04388556367760543,0.7161534692065872,0.2607216086632317,0.062079390132916315,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0126_box,small_object,23.902002669137275,22.42837662782845,10.822657317399234,24.56816428494396,23.33447255944577,11.475788164301775,0.6661616158066863,0.9060959316173225,0.6531308469025419,2.7870535579298843,4.03995325498978,6.03484733691535,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0127_composite,noisy_incomplete,197.02697151624068,191.794349583584,119.70206840810964,183.5455719563858,178.6042816497171,122.32161742507962,13.481399559854879,13.190067933866885,2.6195490169699838,6.842413227035581,6.8771931824397425,2.1883907703574095,False,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0128_box,yaw_only,262.32190193534717,169.42825886836758,111.41125832676514,263.467834952354,170.29762351311518,112.48664360499653,1.1459330170068256,0.8693646447476056,1.0753852782313942,0.43684229511619527,0.5131166728349805,0.9652393253447767,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0129_cylinder,tilted_irregular,258.5408905044531,258.5408905044531,176.80510197612824,264.5400902264139,258.9989474798974,176.3423029892973,5.999199721960792,0.4580569754443218,0.4627989868309328,2.3204065361790276,0.17717003084138144,0.2617565792266666,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0130_box,small_object,35.01116195599081,16.660495048626057,10.27677738540297,34.94274887524895,15.281231806417265,10.474628866752552,0.06841308074185548,1.3792632422087916,0.19785148134958241,0.19540362821391372,8.27864501134698,1.9252288332197276,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0131_box,noisy_incomplete,263.9850685047613,144.22346590740878,58.729954982096366,264.9131991142194,144.73414785033017,59.72206953947283,0.928130609458151,0.5106819429213942,0.9921145573764605,0.3515845099554981,0.35409074363061777,1.68928199873285,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0132_box,yaw_only,262.4514303777791,222.13064655498968,171.85637216016363,262.97608466245697,222.87377516773944,172.53378627308638,0.5246542846778652,0.7431286127497572,0.6774141129227473,0.19990528682684824,0.33454573885904193,0.3941745682210858,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0133_cylinder,tilted_irregular,283.9869077438558,283.9869077438558,105.92363157655588,284.266998304451,284.2490604473304,105.73673773393827,0.28009056059522663,0.2621527034746123,0.18689384261760722,0.09862798352938738,0.09231154547133665,0.17644206475542754,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0134_box,small_object,30.016053776335305,19.296059497001657,14.963976585498418,30.82197603437232,20.024061671315195,15.14190459946533,0.8059222580370147,0.7280021743135379,0.17792801396691083,2.6849707294714564,3.7728022886053987,1.1890423173967057,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0135_box,noisy_incomplete,231.18869766296777,123.71442059666109,112.74585657504475,232.5983708880602,124.5045297870792,114.07702469861816,1.4096732250924333,0.7901091904181214,1.3311681235734056,0.6097500610291458,0.6386556931742569,1.180680305255712,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0136_box,yaw_only,291.9022491557514,125.38207839323198,95.71301039787987,293.2197402678601,126.23786104490054,96.75446926399711,1.317491112108712,0.8557826516685623,1.0414588661172388,0.45134668058200994,0.6825398514966368,1.0881058508011447,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0137_composite,tilted_irregular,180.47042622892488,153.1330868137376,42.8512173834112,174.54061500577893,149.05621200883496,43.597346607443235,5.929811223145947,4.076874804902644,0.7461292240320319,3.2857523235546875,2.6623082507711238,1.7412089307896244,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0138_box,small_object,30.949607483642623,28.44656437876586,25.155707274949997,31.301191049648025,29.161854008329584,25.89549500729085,0.3515835660054023,0.7152896295637241,0.7397877323408544,1.1359871565131157,2.514502700711574,2.940834555971851,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0139_cylinder,noisy_incomplete,34.406120693756264,34.406120693756264,29.701373291126544,33.11272618587769,32.301963604426845,30.55333120443428,1.293394507878574,2.1041570893294193,0.8519579133077357,3.759198891938109,6.115647585085825,2.8684125308181057,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0140_box,yaw_only,290.9895852632423,288.14721282330584,86.57085305011205,291.46493284963054,288.47454162646915,87.04146313514778,0.4753475863882386,0.3273288031633115,0.4706100850357302,0.16335553245255074,0.11359776829215146,0.5436126230191064,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0141_l_prism,tilted_irregular,292.2987353172939,255.37016126552604,224.52110627903556,307.7150909251592,264.4839983655497,225.8601876821804,15.416355607865285,9.113837100023687,1.3390814031448315,5.274178005296752,3.5688731427582097,0.5964167134828815,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0142_box,small_object,20.644330947512348,18.991802655485444,11.134164560855242,21.20396497739064,19.305128624741098,11.50660077474151,0.5596340298782927,0.31332596925565426,0.37243621388626913,2.7108363613291564,1.6497958352845228,3.344985713572581,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0143_box,noisy_incomplete,117.70084909633142,115.23468555687813,56.14004265218709,0.0,0.0,0.0,117.70084909633142,115.23468555687813,56.14004265218709,100.0,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0144_box,yaw_only,335.1446506115315,71.65579008267049,55.670058156320025,335.73488468274263,72.30782448921562,56.24012570353063,0.590234071211114,0.6520344065451269,0.5700675472106056,0.17611323055108477,0.9099535512662185,1.0240110502666824,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0145_l_prism,tilted_irregular,315.3925314702455,252.40836057554168,244.4476126428051,342.75228495025056,252.8646561251893,243.52847202622473,27.359753480005054,0.45629554964762065,0.9191406165803642,8.674826050085528,0.18077671777875157,0.3760071970608454,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0146_box,small_object,33.79686983736501,21.86705988828375,12.646530502479225,34.532097483266526,22.7413461807891,13.391793603113499,0.7352276459015172,0.8742862925053494,0.7452631006342738,2.1754311847207437,3.9981885858088635,5.8930241815189754,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0147_composite,noisy_incomplete,263.6730562814958,247.75832665117946,38.567588544072386,248.6235489375351,235.3172023511259,40.987115331046745,15.049507343960698,12.44112430005356,2.419526786974359,5.70763943658086,5.0214757534948555,6.2734717889076475,False,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0148_box,yaw_only,373.25783482083807,115.41890910845115,11.092523364323593,374.453712867993,116.63488122007962,12.038114686767372,1.1958780471549062,1.2159721116284743,0.9455913224437786,0.3203892686482849,1.0535293748842398,8.524582652537324,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0149_composite,tilted_irregular,289.6688209086233,288.12138130222775,57.17897902217599,274.35169576772677,268.8146340343329,59.546886448644116,15.317125140896508,19.30674726789482,2.367907426468129,5.28780594778902,6.7009075066327055,4.141220194837289,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0150_box,small_object,38.12457802411528,24.984152575419927,16.625465651331613,38.807468776412286,25.776236178193628,17.09655153555758,0.6828907522970056,0.792083602773701,0.47108588422596753,1.7912086839755985,3.1703440826445077,2.833519939263993,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0151_box,noisy_incomplete,259.4574618285129,194.78203363920628,157.090810021304,262.06743021074305,196.12954635814702,159.61995559881075,2.609968382230136,1.3475127189407488,2.529145577506739,1.0059330588669602,0.6918054472296656,1.6099895195420704,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0152_box,yaw_only,274.32072731400206,273.8633004693689,65.1883006656355,274.8425569249993,273.72712672571987,65.46292746478983,0.5218296109972584,0.13617374364901025,0.2746267991543334,0.19022609633137366,0.049723253687377886,0.4212823410798082,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0153_cylinder,tilted_irregular,279.42560368606394,279.42560368606394,268.4159157532911,295.4280953267552,279.94296813074425,267.31520848407774,16.00249164069129,0.517364444680311,1.1007072692133306,5.726923885854844,0.1851528413486305,0.4100752617907438,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0154_box,small_object,26.273193684789153,26.036592652108222,17.327776695376098,26.849892980353914,26.610411938625028,17.98865110272482,0.5766992955647616,0.5738192865168052,0.6608744073487216,2.1950102544961685,2.2038954719765997,3.813959626598116,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0155_box,noisy_incomplete,231.9691390093018,161.4821844076442,79.74130829394043,233.68483167520253,162.51614592353604,81.93128928894127,1.7156926659007183,1.033961515891832,2.1899809950008375,0.7396210863342129,0.6402944818245142,2.7463569909439958,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0156_box,yaw_only,191.26079407815155,140.59748574845167,131.7407286004791,191.71572318588628,141.01148556027545,132.44692270527403,0.4549291077347277,0.4139998118237713,0.706194104794946,0.23785800426450077,0.29445747882325163,0.536048428073122,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0157_l_prism,tilted_irregular,222.59450182931113,214.38560641317338,181.06777047645724,223.17176741014237,221.06043872672845,182.63375604660956,0.5772655808312379,6.674832313555072,1.5659855701523213,0.25933505818301567,3.1134703608277885,0.8648615742225277,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0158_box,small_object,35.70031689463034,34.45194010809405,30.052880699314976,36.06173865905724,34.93804040710172,30.578088508966438,0.36142176442690044,0.48610029900766705,0.5252078096514623,1.0123769082880651,1.410951886838628,1.7476122003287156,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0159_composite,noisy_incomplete,393.3184997409055,259.16076937860123,153.97736483600912,378.77535339338596,265.6563670526879,155.1007146494714,14.543146347519553,6.495597674086696,1.1233498134622835,3.6975495322746577,2.5063969711393494,0.7295551619932498,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0160_box,yaw_only,388.1298506747568,280.45582121727074,58.82613135697438,388.7010046169711,280.92441559649956,59.2641920614402,0.5711539422142664,0.4685943792288185,0.43806070446581913,0.1471553762796975,0.16708313530272412,0.7446702585412885,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0161_cylinder,tilted_irregular,133.54945652824858,133.54945652824858,17.22282996496017,133.96084533491575,133.2647724482449,18.474072023390764,0.41138880666716204,0.2846840800036716,1.251242058430595,0.30804229186821475,0.21316753164282237,7.265020098185059,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0162_box,small_object,35.28580730232956,29.923402280182998,20.666294561562875,36.1812021834297,29.823530017287638,20.88227711892403,0.8953948811001382,0.09987226289536011,0.2159825573611549,2.537549653968168,0.3337597174285936,1.0450957074949452,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0163_composite,noisy_incomplete,200.29867171555316,139.17601818236483,91.84730628180606,0.0,0.0,0.0,200.29867171555316,139.17601818236483,91.84730628180606,99.99999999999999,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0164_box,yaw_only,207.39066249416797,91.02158104290967,61.71005979571556,207.6795713162706,91.30170414359111,62.08093698440056,0.288908822102627,0.2801231006814362,0.3708771886850002,0.13930657177526082,0.30775459783474834,0.6009995613563636,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0165_l_prism,tilted_irregular,325.24444815774837,271.64660516790036,236.24508239015063,332.2340096616538,272.20934663862226,237.98691200026272,6.989561503905406,0.5627414707219032,1.7418296101120916,2.1490179289748754,0.20715939754670662,0.7372977217089836,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0166_box,small_object,25.295994204877587,24.9108991769781,12.758024930895877,26.16765344054321,25.83520251206911,13.34441073734213,0.8716592356656214,0.924303335091011,0.5863858064462537,3.4458390075751506,3.7104374616281386,4.596211479617145,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0167_cylinder,noisy_incomplete,152.63284450869264,152.63284450869264,133.3610483678921,152.70624118171241,151.3824333994512,135.1298362024504,0.07339667301977215,1.2504111092414405,1.7687878345583101,0.048087076707524844,0.8192280719568376,1.3263151843849499,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0168_box,yaw_only,280.43800858454904,260.44365373000835,41.1297985412626,281.10295535115966,261.0835828441242,41.8950489638373,0.6649467666106261,0.6399291141158301,0.7652504225746952,0.23711007290588137,0.24570731709178806,1.8605742058448789,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0169_box,tilted_irregular,138.43279589097705,69.41159513563923,12.523064662606421,141.1414018224803,70.5154783552118,14.25245918905539,2.708605931503257,1.103883219572566,1.729394526448969,1.956621560714864,1.5903441167364551,13.809674972076929,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0170_box,small_object,32.19226945623974,27.945827432714395,16.80178291082999,32.838938887443106,28.83695159835679,17.464606163921122,0.6466694312033638,0.8911241656423954,0.6628232530911333,2.0087724230887414,3.18875570168022,3.9449578453004226,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0171_composite,noisy_incomplete,346.8491276691752,139.5024810688326,97.3653938765934,347.7597782474817,140.28520525127078,98.99731075210883,0.9106505783065018,0.7827241824381872,1.6319168755154294,0.2625494792003861,0.5610826247971744,1.676074846042133,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0172_box,yaw_only,216.5794202433405,211.9806402627375,85.068923362673,217.15199773245595,212.38604862735178,85.6848145228426,0.5725774891154458,0.40540836461428853,0.6158911601695962,0.26437299004315334,0.19124782532584522,0.7239907780939899,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0173_l_prism,tilted_irregular,357.1220145117727,221.67012667509343,49.3308089390118,363.4981573979075,226.0120321528505,52.24429085091951,6.376142886134801,4.341905477757081,2.9134819119077093,1.7854242043442012,1.9587237770297767,5.906008789577478,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0174_box,small_object,38.99959677492747,36.93643966234055,23.334241586365334,39.081963194824155,37.21906415238116,23.555351880521812,0.0823664198966867,0.28262449004061097,0.2211102941564782,0.21119813205258423,0.7651644084385526,0.9475786617623664,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0175_composite,noisy_incomplete,374.3405691956776,163.13281276579912,105.62474216236367,375.1957518018802,162.9943275225944,106.96684625133096,0.855182606202618,0.13848524320471256,1.3421040889672895,0.22845042097363263,0.08489110244395054,1.2706341918489525,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0176_box,yaw_only,356.1932062578812,139.0013242569313,60.1477864786177,356.4953602752547,139.2415117937437,60.40673646243736,0.30215401737353886,0.24018753681241378,0.2589499838196616,0.08482868624809807,0.17279514284946593,0.4305228820211319,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0177_cylinder,tilted_irregular,193.34790499059383,193.34790499059383,17.987272024552876,194.03462637177097,193.37780480913247,19.397090997304474,0.6867213811771364,0.0298998185386381,1.409818972751598,0.3551739447140866,0.015464257831028836,7.8378698605723836,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0178_box,small_object,35.745981742272534,18.766893701098805,15.529956545072771,36.6585121635584,19.499306789763722,16.221984795802687,0.9125304212858651,0.7324130886649165,0.6920282507299156,2.5528195808557794,3.902686828891846,4.456086201667301,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0179_box,noisy_incomplete,294.63085017814495,159.0021546701376,16.38756952179123,295.326218852034,159.9762086002199,17.43543244584493,0.6953686738890497,0.9740539300823059,1.0478629240536996,0.23601353132864514,0.6126042330074438,6.394254637091319,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0180_box,yaw_only,104.95494810182323,48.86485944066781,11.733024214619473,106.04859808362295,49.992984580325256,12.542403036957916,1.0936499817997145,1.128125139657449,0.8093788223384433,1.0420185056341484,2.3086634292425003,6.898296701117762,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0181_box,tilted_irregular,325.58931225770783,248.44568741404413,113.7159767714675,339.60117351405887,259.54617648605443,116.03707662283658,14.01186125635104,11.100489072010305,2.321099851369084,4.303538454376685,4.467974142578261,2.041137857025796,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0182_box,small_object,23.763306213073243,19.306525837013027,16.428192983985173,24.39695461465476,19.84702312640337,16.902850740176458,0.6336484015815174,0.5404972893903448,0.47465775619128436,2.666499332626196,2.7995574861746686,2.889287681572762,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
